train_accuracy,train_loss,val_accuracy,val_loss,name
0.5177902579307556,0.9681876301765442,0.8482142686843872,0.6650109887123108,"512_[512, 256, 128]_0.05_Adam_0.1_0"
0.45564892888069153,1.2050635814666748,0.8018018007278442,0.8084402680397034,"512_[512, 256, 128]_0.05_Adam_0.1_1"
0.32119515538215637,1.107236385345459,0.8018018007278442,1.048797845840454,"512_[512, 256, 128]_0.05_Adam_0.1_2"
0.30905696749687195,1.106282353401184,0.8018018007278442,1.0440376996994019,"512_[512, 256, 128]_0.05_Adam_0.1_3"
0.5004668831825256,0.977478563785553,0.8648648858070374,0.9419935345649719,"512_[512, 256, 128]_0.05_Adam_0.1_4"
0.3436329662799835,1.1012945175170898,0.8035714030265808,0.9440487027168274,"512_[512, 256, 128]_0.1_Adam_0.1_0"
0.32119515538215637,1.1027861833572388,0.8018018007278442,1.004666805267334,"512_[512, 256, 128]_0.1_Adam_0.1_1"
0.32306256890296936,1.1175466775894165,0.8018018007278442,0.9665415287017822,"512_[512, 256, 128]_0.1_Adam_0.1_2"
0.32773110270500183,42.49037551879883,0.8018018007278442,0.964466392993927,"512_[512, 256, 128]_0.1_Adam_0.1_3"
0.2987861931324005,1.1047348976135254,0.8018018007278442,1.091007947921753,"512_[512, 256, 128]_0.1_Adam_0.1_4"
0.32865169644355774,28.992704391479492,0.8035714030265808,1.0440281629562378,"512_[512, 256, 128]_0.15000000000000002_Adam_0.1_0"
0.3445378243923187,1.1077734231948853,0.8018018007278442,0.9030213952064514,"512_[512, 256, 128]_0.15000000000000002_Adam_0.1_1"
0.3333333432674408,39.30121994018555,0.8018018007278442,0.9668615460395813,"512_[512, 256, 128]_0.15000000000000002_Adam_0.1_2"
0.4481792747974396,1.0300629138946533,0.8198198080062866,0.8637263178825378,"512_[512, 256, 128]_0.15000000000000002_Adam_0.1_3"
0.32212886214256287,1.1111812591552734,0.8018018007278442,1.0677461624145508,"512_[512, 256, 128]_0.15000000000000002_Adam_0.1_4"
0.335206001996994,1.1142321825027466,0.8035714030265808,0.9846814274787903,"512_[512, 256, 128]_0.2_Adam_0.1_0"
0.3193277418613434,1.1134159564971924,0.8018018007278442,1.0706111192703247,"512_[512, 256, 128]_0.2_Adam_0.1_1"
0.33986929059028625,1.1044684648513794,0.8018018007278442,0.9466028213500977,"512_[512, 256, 128]_0.2_Adam_0.1_2"
0.3006536066532135,1.1082433462142944,0.8018018007278442,1.0642603635787964,"512_[512, 256, 128]_0.2_Adam_0.1_3"
0.35667601227760315,26.979618072509766,0.8018018007278442,0.9675655961036682,"512_[512, 256, 128]_0.2_Adam_0.1_4"
0.7406367063522339,0.5485958456993103,0.8214285969734192,0.8106129765510559,"512_[512, 256, 128]_0.05_Adam_0.01_0"
0.6535947918891907,0.7490856647491455,0.7747747898101807,0.6807947754859924,"512_[512, 256, 128]_0.05_Adam_0.01_1"
0.45471522212028503,1.0188884735107422,0.8288288116455078,0.73615562915802,"512_[512, 256, 128]_0.05_Adam_0.01_2"
0.7180205583572388,0.5747763514518738,0.8288288116455078,2.1129119396209717,"512_[512, 256, 128]_0.05_Adam_0.01_3"
0.6760037541389465,0.664231538772583,0.8558558821678162,0.5701351165771484,"512_[512, 256, 128]_0.05_Adam_0.01_4"
0.6123595237731934,0.8200023174285889,0.7767857313156128,0.8464475274085999,"512_[512, 256, 128]_0.1_Adam_0.01_0"
0.601307213306427,0.8142600655555725,0.7837837934494019,0.6504823565483093,"512_[512, 256, 128]_0.1_Adam_0.01_1"
0.6106442809104919,0.808503270149231,0.837837815284729,0.6588239669799805,"512_[512, 256, 128]_0.1_Adam_0.01_2"
0.7348272800445557,0.5820263624191284,0.8468468189239502,1.2834362983703613,"512_[512, 256, 128]_0.1_Adam_0.01_3"
0.8440709710121155,0.3618031442165375,0.8288288116455078,0.8012629151344299,"512_[512, 256, 128]_0.1_Adam_0.01_4"
0.7059925198554993,0.6516242623329163,0.7946428656578064,0.7646656036376953,"512_[512, 256, 128]_0.15000000000000002_Adam_0.01_0"
0.7086834907531738,0.6664184331893921,0.792792797088623,0.6663238406181335,"512_[512, 256, 128]_0.15000000000000002_Adam_0.01_1"
0.7040149569511414,0.6927948594093323,0.837837815284729,0.6273773312568665,"512_[512, 256, 128]_0.15000000000000002_Adam_0.01_2"
0.5891690254211426,0.8030246496200562,0.8108108043670654,0.7758824825286865,"512_[512, 256, 128]_0.15000000000000002_Adam_0.01_3"
0.5891690254211426,0.8507117629051208,0.8468468189239502,0.5303328633308411,"512_[512, 256, 128]_0.15000000000000002_Adam_0.01_4"
0.7949438095092773,0.41258203983306885,0.8482142686843872,0.9268606901168823,"512_[512, 256, 128]_0.2_Adam_0.01_0"
0.6853408217430115,0.6791874170303345,0.7657657861709595,0.7436807155609131,"512_[512, 256, 128]_0.2_Adam_0.01_1"
0.7133520245552063,0.674178421497345,0.8198198080062866,0.8565722107887268,"512_[512, 256, 128]_0.2_Adam_0.01_2"
0.5555555820465088,0.853685200214386,0.8558558821678162,0.5757138133049011,"512_[512, 256, 128]_0.2_Adam_0.01_3"
0.848739504814148,0.32748302817344666,0.837837815284729,1.4110926389694214,"512_[512, 256, 128]_0.2_Adam_0.01_4"
0.5196629166603088,0.9302197098731995,0.8392857313156128,0.5672845840454102,"512_[512, 256, 128]_0.05_Adam_0.001_0"
0.7647058963775635,0.5462009906768799,0.7837837934494019,0.6140678524971008,"512_[512, 256, 128]_0.05_Adam_0.001_1"
0.5359477400779724,0.946773886680603,0.8468468189239502,0.5798015594482422,"512_[512, 256, 128]_0.05_Adam_0.001_2"
0.7553688287734985,0.6023899912834167,0.8108108043670654,0.5851197242736816,"512_[512, 256, 128]_0.05_Adam_0.001_3"
0.7908496856689453,0.5210593342781067,0.8198198080062866,0.5993200540542603,"512_[512, 256, 128]_0.05_Adam_0.001_4"
0.9091760516166687,0.23770424723625183,0.7857142686843872,0.8770267367362976,"512_[512, 256, 128]_0.1_Adam_0.001_0"
0.8608776926994324,0.3235102891921997,0.837837815284729,0.77213454246521,"512_[512, 256, 128]_0.1_Adam_0.001_1"
0.9197012186050415,0.19686158001422882,0.8198198080062866,1.132761001586914,"512_[512, 256, 128]_0.1_Adam_0.001_2"
0.7282913327217102,0.6375634074211121,0.8288288116455078,0.5805408358573914,"512_[512, 256, 128]_0.1_Adam_0.001_3"
0.8104575276374817,0.44101840257644653,0.837837815284729,0.6508892774581909,"512_[512, 256, 128]_0.1_Adam_0.001_4"
0.7172284722328186,0.6657301187515259,0.7946428656578064,0.7138949036598206,"512_[512, 256, 128]_0.15000000000000002_Adam_0.001_0"
0.7880485653877258,0.5089088678359985,0.7837837934494019,0.6965606808662415,"512_[512, 256, 128]_0.15000000000000002_Adam_0.001_1"
0.752567708492279,0.5639773011207581,0.8108108043670654,0.6777507066726685,"512_[512, 256, 128]_0.15000000000000002_Adam_0.001_2"
0.4575163424015045,1.0189554691314697,0.8288288116455078,0.6195626258850098,"512_[512, 256, 128]_0.15000000000000002_Adam_0.001_3"
0.8496732115745544,0.36248087882995605,0.8288288116455078,0.643587589263916,"512_[512, 256, 128]_0.15000000000000002_Adam_0.001_4"
0.4653558135032654,0.989201009273529,0.8482142686843872,0.6074607968330383,"512_[512, 256, 128]_0.2_Adam_0.001_0"
0.460317462682724,0.9997674822807312,0.8198198080062866,0.576922595500946,"512_[512, 256, 128]_0.2_Adam_0.001_1"
0.608776867389679,0.8252600431442261,0.8198198080062866,0.5243414640426636,"512_[512, 256, 128]_0.2_Adam_0.001_2"
0.8244631290435791,0.4281565546989441,0.7837837934494019,0.750190019607544,"512_[512, 256, 128]_0.2_Adam_0.001_3"
0.6293184161186218,0.8116754293441772,0.8288288116455078,0.6078488230705261,"512_[512, 256, 128]_0.2_Adam_0.001_4"
0.6863296031951904,0.7334060668945312,0.7946428656578064,0.6592763066291809,"512_[512, 256, 128]_0.05_Adam_0.0001_0"
0.8207283020019531,0.45506763458251953,0.7567567825317383,0.6167830228805542,"512_[512, 256, 128]_0.05_Adam_0.0001_1"
